ids,screen_name,followers,retweet,inreplyto, favorite,friends, listed, location,text
890597790,BillyHardy_,1173,0,,2,604,1,Liverpool ,Listen mate can smell ye coffee breath thru ye mask so remove yeself
255292250,efmartinez12,164,10,,0,232,6,"Be Someone, Tejas ",RT @FlammyMarciano: @JoyTaylorTalks Ill make a COVID mask out of those worn socks on GOD
1.11307E+18,theevansrussell,21,0,kshahrooz,0,70,0,"Toronto, Ontario","@kshahrooz @CheriDiNovo For me, the issue is his refusal to wear a mask. Even inside his restaurant. Its a global https://t.co/gSsZ6ugvMe"
1.08939E+18,toyarctic_toy,770,9260,,0,1310,23,✿ 15 yrs ,"RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
8.24628E+17,nice_day_first,455,1,,0,246,1,,"RT @plotwench: @DrEricDing @BettyBuckley 2. Had a PAPR with an extra covering OVER the PAPR. We had a N95, a paper face mask over it and a"
9.72417E+17,aishhmrkeu,310,223,,0,459,2,NeoCT,"RT @littlechensji: before making              after making
23 mask                          23 mask 
necklaces                       neckla"
1.31701E+18,Bitch_its_reno,95,0,,4,32,0,,"Happy Thanksgiving, yo. Stay safe and chill inside your house. Don't go anywhere unless it's important and don't fo https://t.co/0ujRhEV4Sb"
1.29648E+18,WerksCode,12,0,,0,0,0,,"Check out this product  Ski Goggles UV400 Protection Snowboard Eyewear Anti-fog Big Ski Mask Glasses...  
by Code https://t.co/mtcRVnKoXK"
474725601,Sandee1022,412,14,,0,1204,0,"Punta Gorda, Florida",RT @ScottGoodrich17: @PalmerReport I was once told by an acquaintance that yarmulkes are worn to remind the wearer that god is always above
9.61918E+17,king22293276450,941,11088,,0,4990,0,Guinée,"RT @KamalaHarris: As we head into this holiday week, please take every precaution you can to keep yourself, your family, and your community"
1.29959E+18,JudyMat19614093,14,29,,0,72,0,,RT @PrattDaveWHP: Earlier today I received notice from @SaskHealth that I tested positive for Covid-19. I did everything from wearing a mas
1.06451E+18,BURGURLART,99,9260,,0,556,0,She/Her,"RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
17030697,Pesauke,76,0,Smilan317,1,414,0,"Florida, USA",@Smilan317 @apathetic_NY Desantis goes way beyond just not having a mask mandate. Hes actively stepping on local m https://t.co/ILiM2kRulb
7.15874E+17,StabbyTheUni,69,483,,0,560,0,"Berry, KY","RT @DailyCaller: Florida Governor Extends Ban On Local Enforcement Of Mask Mandates, Business Restrictions https://t.co/YW4Q91AT4e"
2397041859,jada_olivia_,158,0,,1,163,0,,"If you plan to Black Friday shop, dont forget to support black businesses too!!  Be safe yall! Wear ya mas https://t.co/1Kk2DKcB7K"
2172235253,DawnCurto,538,0,kaitlancollins,0,1726,1,"Delaware, USA",@kaitlancollins Why mask? You take off as soon as cameras are off we have seen you! Stop being phony
1077464364,JStracker,128,2,,0,163,0,,"RT @WillsonSherrie: Thats what I dont get, if they truly cared for their parishioners they would at the very least ask them to wear a mas"
1.28244E+18,DiosaAnarchy,95,0,thew6rst,0,74,1,Realm of the Snow Goddess 👑❄️,@thew6rst Can you bring back the w6rst face mask? I threw mine in the wash and the logo came off 
1.21129E+18,_sarahmichelle9,6,9260,,0,217,0,,"RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
9.18317E+17,GetMadGetAngry,15,0,jkenney,6,79,0,Alberta Canada ,@jkenney FFS....Mask mandate #Maskhole.
69314323,browland1,3293,0,,9,1878,90,Canada,I had the pleasure of watching anti-maskers being given the business at Costco today. Guy and girl refused to wear https://t.co/xrAV6oGOlz
408902872,RodSan13,328,0,MagnificoIX,7,1226,4,The Sun shines from the heart,@MagnificoIX @kaitlancollins Magnifically dumb comment... Everyone is wearing a mask...
1.10841E+18,Kathy73921688,534,2,,0,623,0,,RT @ninj15ter: This!  Happy Thanksgiving and mask up y'all. 
9.26819E+17,Froylansilva6,18,748,,0,829,0,,RT @donwinslow: Florida governor Ron DeSantis accused of killing spree after extending ban on cities from imposing own mask mandates http
7.54812E+17,j9e9n9n9,670,1784,,0,2294,7,Canada,"RT @HamillHimself: HAPPY(socially-distanced, mask-wearing, stay-at-home, crowd-avoiding, visiting relatives &amp; friends on Zoom only, watchin"
9.89649E+17,D_ndamagi,137,0,conrad1058,0,255,0,My Brain,"@conrad1058 Outside, where people were closer, in droves , all accumulated, but a fucking mask made a damn differen https://t.co/5gtQIOkDXn"
1.06333E+18,amaanderz,8477,0,,42,233,11,🇨🇦,working out w a mask on is so hard i keep taking breathing breaks LOL
451237159,franimorales3,278,9260,,0,434,0,,"RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
21799253,raider_queen34,1659,84,,0,1920,7,,"RT @tdots25: People please wear your mask. Tired of seeing you inconsiderate people walk around, its like wearing a seatbelt. Its just tr"
7.90719E+17,AffinityHMcom,51,0,,0,176,0,"Mobile, AL","Black Friday CPAP price DROP! 
25% off Massage and Comfort items with code: RELAX25
20% off CPAP mask's, machines, https://t.co/GEZFuMUW19"
1.18573E+18,canadianallian1,18,15,,0,58,0,,"RT @HILITINGHOCKEY: I don't want a lockdown.

I want to work. 

I don't think it's asking too much of anyone to wear a mask, avoid large cr"
14831790,jkransom,3828,9260,,0,4962,14,"Stamford, UK","RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
1.32959E+18,gojosfile,30,0,gojosfile,0,35,0,Carrd BYF,i hate her fucking mask ngl
14295156,TheDoctors,357994,0,,2,400,2184,,10-year-old twin entrepreneurs Tyler and Brielle started a COVID business making beaded face mask holders! Hear how https://t.co/3Ot432hWLx
1.0269E+18,CAdotGov,990,5,,0,216,16,,"RT @kristallakis: covid  cases  going  up 
1) Wear a mask
2) Wash your hands
3) Get the latest info  https://t.co/Ypue7VqGNd"
1.21798E+18,dystopianscream,63,0,Sand628Sandy,0,158,0,United States,"@Sand628Sandy @POTUS @realDonaldTrump @GOP I am so so sorry.  The @GOP and especially the @SenateGOP, https://t.co/Ux9WI0kGXW"
1.09725E+18,newspapercup,1733,0,,0,3216,1,"Cincinnati, OH","Huge paintings, suits of armour and a Hannibal Lector mask auctioned from Michael Flatley's Cork ... - https://t.co/nF7JXx8RE8"
37327835,ZombiesAreBad,1320,70,,0,1136,96,Turkczechamerotadystan,"RT @chadloder: This man showed up to the Garcetti demonstration today in Los Angeles with a big camera and no mask, acting suspicious and g"
8.75166E+17,kisslandgoddess,1443,162736,,0,1100,14,キッスランド,RT @JLBarrow: How privileged is your life where wearing a mask is the most oppressed youve ever felt?
750161617,WJMN_Local3,1149,0,,0,298,81,"Marquette, MI","If youre hoping the arrival of a coronavirus vaccine means youll be able to put away your mask, the experts warn https://t.co/aq4WMo2g62"
621000554,pinkjaetorade,703,3959,,0,516,9,,"RT @Boringstein: COVID has gotten this bad not because of people seeing families, not because of socializing, not even solely because of th"
492495537,Ellikouo,376,11,,0,707,0,"Calgary, Alberta","RT @DavidMilley22: You are responsible for your own safety.

If you don't feel safe going outside with a virus that has a 99.9% survival ra"
2318637438,AkymRinko,10637,0,johnpavlovitz,0,12107,56,"Santa Paula, CA","@johnpavlovitz To AmyCovidBarrett and all of you who support NOT wearing a mask. 

If you go in, or your child go's https://t.co/Lc50tmMKNF"
3353731247,Peaceful_Rule,316,0,,3,298,23,,@ home enjoying my family. Saw my brother &amp; a bunch of cousins from a distance. 1 stopped by for food. Our county h https://t.co/GNv6vNEvMh
1060872990,JustOnlyJohnny,548,748,,0,3026,0,NYC,RT @donwinslow: Florida governor Ron DeSantis accused of killing spree after extending ban on cities from imposing own mask mandates http
1.3176E+18,Pudge79572647,21,0,joshuabusby,0,192,0,Earth,@joshuabusby @I_amBlueJay In some things yes. Now think of this; you sit near someone whose not wearing a mask in c https://t.co/VaDcQ2YaKT
8.9444E+17,_LadyAzalea,1101,1,,0,424,2,Trinidad and Tobago,RT @SelenaRamsawak: Theres secret Santa in my moms work and you have to give small gifts every day until the main gift for Christmas and
124899935,Elljay1011,7188,236,,0,7828,3,"Perth, Western Australia","RT @Goss30Goss: Do something kind for someone today.

Please wear a mask. "
25379743,DFlutieBB,36,0,BillyHo_Golf,0,242,0,"Roanoke, VA",@BillyHo_Golf Hope this wasnt taken in California. Youd have to wear a mask between bites
403520112,heavensentthou,97,1340,,0,445,1,,RT @daniellis__: healthcare workers have been missing holidays for decades to care for you. you can miss one year to care for them. - @Dr
7.84245E+17,m7_c4kojikoji,243,1784,,0,533,0,,"RT @HamillHimself: HAPPY(socially-distanced, mask-wearing, stay-at-home, crowd-avoiding, visiting relatives &amp; friends on Zoom only, watchin"
3163242049,yeehaw_lesbian_,336,0,santacrumbs,1,556,7,"they/them, white, lesbian, 21",@santacrumbs im literally on loa rn bc someone my roommate works w got it and didnt wear her mask right. roommate d https://t.co/sGXdsQCDNo
1.28493E+18,buryjerry69420,38,70,,0,181,0,"Portland, OR","RT @chadloder: This man showed up to the Garcetti demonstration today in Los Angeles with a big camera and no mask, acting suspicious and g"
504460149,Kush010101,6,0,Nigel_Farage,0,18,0,,@Nigel_Farage We are still waiting for you to go and help the NHS staff to treat Covid-19 patients. Don't worry we https://t.co/qlNRytTRrn
1035139154,whoisoctopause,257,0,Invnce_,2,133,2,,"@Invnce_ Just leaves you thinking just how sad those peoples lives/minds are, theyre so miserable that they try t https://t.co/G091NPWhKB"
8.4391E+17,SentryIsSpy,45,9260,,0,1042,0,Polnareffland,"RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
4471675409,StartzTroy,3,0,Gladfly1,0,46,0,Behind Enemy Lines,@Gladfly1 @ali They want to keep you in a mask till 2025!  Yearly mandatory experimental vax's?  in Oregon last mon https://t.co/Sxg8rbcXza
7.13814E+17,1200Beth,2282,70,,0,1992,3,,"RT @chadloder: This man showed up to the Garcetti demonstration today in Los Angeles with a big camera and no mask, acting suspicious and g"
29764421,ray_randell,765,9260,,0,4012,15,Canadaland,"RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
1.25303E+18,Jejeboysznn,593,0,nugwaofafrica,1,516,1,,@nugwaofafrica Na why i get my mask
3680576175,GsVicki,205,0,thehill,1,726,2,,"@thehill STFU  If people would just universally wear a mask until there is a vaccine, there would not be so many de https://t.co/kFKczoDtC6"
2957516506,_tamiaa24,952,20763,,0,952,0,sc: tamia_howard24,RT @chloeeeiris: getting called pretty when u have a mask on is elite I think its the eyes
880961635,Rosiecat2,3310,4,,0,4552,49,,RT @BWallArthur: Conspiracy theory. Johnson has used this disastrous Covid Tier system to mask Brexit impact 
3236688758,hellviewing,1388,0,,3,114,6,neil + sam,"this is my day rn and i am truly exhausted to my core

PS. he wore so much cologne that even standing 6 ft away and https://t.co/Kj28Kb8ABC"
1.21785E+18,maryste78686933,27,22074,,0,14,1,,"RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
2323765575,ChadyChadington,279,0,BenBarsson,0,498,0,Chilling with da Prez,@BenBarsson You can always hide it under a face mask.
493585282,alyssac312,110,3959,,0,76,0,"Philadelphia, PA","RT @Boringstein: COVID has gotten this bad not because of people seeing families, not because of socializing, not even solely because of th"
9.67558E+17,Commonc09717716,6,0,ArgueMelissa,0,7,0,,@ArgueMelissa @spicy_meg @GlobalEdmonton Why is wearing a mask to help prevent or slow down this virus so hard to d https://t.co/FczD5C0Kwb
9.09763E+17,MarlinBenyal,4987,188,,0,5125,0,Jakarta Capital Region,"RT @FaheemYounus: Flying during pandemic

Do:
- Wear K95 or N95 mask 
- Prefer a window seat
- Use hand sanitizer
- Enjoy airline food 

Do"
510615658,ThisCharmingReb,259,9260,,0,723,0,,"RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
7.71916E+17,Queen_Bee53,1534,1779,,0,2100,4,"San Diego, CA","RT @Cleavon_MD: It makes ZERO sense to wear a mask into a restaurant then take it off inside, sit shoulder to shoulder, talk, shout and spe"
1.00154E+18,Gamedev_Plot,19,28,,0,1569,0,,"RT @LucieLescuyer: just to show a bit more of my shader, it's not just a texture I created specifically for the hollow knight model! It wor"
923634799,Hollander66,346,4,,0,250,0,,RT @LawblogBob: @TNYellowDog @chrislhayes The crazy thing is it DID personally effect himprobably would have killed him if not for experim
1.2132E+18,DTReeves2,735,145,,0,804,8,too far from Table Rock,"RT @ianmSC: A number of states have instituted mask mandates out of panic over the past few months, so I thought it would be interesting to"
28913714,Laurenm57,2597,0,evansiegfried,0,3630,2,"Massachusetts, USA","@evansiegfried So glad I live in Massachusetts because if I ever went out, which I dont, and people werent wearin https://t.co/seg3PnanYz"
933630342,TheywereMiranda,753,0,aishablvck,0,710,7,LA,@aishablvck The way lana covered up her mask now 
1.32153E+18,lyricsthatmake1,27,0,,1,92,0,,"I hate this car that I'm driving
There's no hiding for me
I'm forced to deal with what I feel
There is no distracti https://t.co/T0OOiCZzgm"
1.15604E+18,bunnyybritt,695,9,,19,520,23,she/they | 18 | nyc 🇵🇷,"if youre going to go black friday shopping this weekend, please wear a mask and be respectful towards retail/food https://t.co/8kmEX9Hcyi"
1.30178E+18,AdamJon94292746,126,15,,0,288,1,Antifa HQ ,RT @billbowtell: The scientific evidence on which the Infection Control Expert Group (ICEG) bases its adamantine refusal to concede aerosol
2913095288,Voice4Silent,2122,7,,0,2822,132,Canada,RT @CTVVancouver: Another dispute over B.C.'s mandatory mask policy erupted into violence this week at a Walmart in the remote community of
1.32188E+18,ARoosiline,8,0,rafaelshimunov,0,86,0,,@rafaelshimunov @AOC @FeedingNYC mask?
1.23559E+18,zakmahoney319,118,0,,1,226,0,"Kennesaw, GA",Shows aren't going to just come back with just mask wearing unless they come with enforced lockdowns. Which is virt https://t.co/uwAAMICqZn
22844639,rhiles2760,6580,7,,0,7204,345,"Sneads Ferry, NC","RT @AfmfmOrg: BLACK WOMEN CARRIED US THROUGH 2020

IT'S TIME TO SAY THANKS

Your mask often covers ur mouth, but u are not silenced

You ha"
35957360,WanderPhysicist,346,9260,,0,289,18,Republic of California,"RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
1.15645E+18,pookie2sleazy,283,0,,0,1078,0,"Americus, GA",Its a bit contradictive to be saying I aint going to Black Friday cause of COVID but be at a packed out club without a mask on.
2694976944,27Faust3,93,18,,0,32,1,Gotham,"RT @TLipmanowicz: Managed to get Covid again (lol) , I havent been this ill in years and Im a healthy 25 year old with no underlying heal"
788738,jewelsann,890,0,DGoing5,0,905,41,"Copley, Ohio",@DGoing5 @missygirlusa @hinapatelRx The study you just posted says (albeit in its own abstract): Observational evi https://t.co/hbrOTxdqI6
1.28368E+18,rob_nole,21,0,jeffmason1,0,73,0,,@jeffmason1 @maggieNYT Who cares? Mask up
1.2358E+18,gigirenjun,30,958,,0,114,0,,RT @Popcornbobo0323: RENJUN wear the Mask strap that made by Jisung  https://t.co/pNkPBg5m2c
8.23523E+17,akLlama22,327,1784,,0,958,1,Maryland,"RT @HamillHimself: HAPPY(socially-distanced, mask-wearing, stay-at-home, crowd-avoiding, visiting relatives &amp; friends on Zoom only, watchin"
